indice,titulo,artista,ano,nivel_toxicidade,abuso_emocional,ciume_possessividade,dependencia,objetificacao,violencia_traicao,justificativa
1380,The Witch Queen Of New Orleans,Redbone,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado (a música não descreve um relacionamento amoroso)
1381,Freddie's Dead,Curtis Mayfield,1972.0,0.8,True,False,False,False,False,"""Freddies dead"" - expressa a morte de Freddie, que pode ser interpretado como abuso emocional por causa da droga; ""Everybody's misused him Ripped him up and abused him Another junkie plan Pushin' dope for the man A freddies on the corner now If you wanna be a junkie, wow Remember freddies dead"" - demonstra que Freddie foi maltratado e abusado por causa de sua dependência em drogas."
1382,Power Of Love,Joe Simon,1972.0,0.2,False,True,False,False,False,"""You got you call my name"" — demonstra um leve controle, mas sem agressividade; ""Now were together, listen to me honey My loneliness has gone away I swear I think I'm Think I'm able to carry on, yeah"" — expressa dependência emocional."
1383,Ain't Understanding Mellow,Jerry Butler and Brenda Lee Eager,1972.0,0.2,False,True,False,False,False,"""You happen to call on me Then I'll be right by your side"" - demonstra um leve controle, mas sem agressividade."
1384,Taxi,Harry Chapin,1972.0,0.8,True,False,False,False,False,"""I've got something inside me To drive a princess blind"" (manipulação e controle); ""Another man never would have let her go..."" (posse)."
1385,Don't Say You Don't Rememeer,Beverly Bremers,1972.0,0.2,False,True,False,False,False,"""Don't say you don't remember I'll never love anyone else If you say you don't remember How can I go on living (How can I go on living) With myself?"" - expressa um leve controle e possessividade, mas sem agressividade."
1386,Sealed With A Kiss,Bobby Vinton,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1387,I Saw The Light,Todd Rundgren,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1388,Motorcycle Mama,Sailcat,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1389,Day By Day,Godspell,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1390,Roundabout,Yes,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1391,Doctor My Eyes,Jackson Browne,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1392,I'd Like To Teach The World To Sing,New Seekers,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1393,Vincent / Castles In The Air,Don Mclean,1972.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
1394,Baby Let Me Take You (In My Arms),Detroit Emeralds,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1395,Speak To The Sky,Rick Springfield,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1396,I'd Like To Teach The World To Sing,Hillside Singers,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1397,Walking In The Rain With The One I Love,Love Unlimited,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1398,"Good Foot, Pt. 1",James Brown,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1399,Pop That Thang,Isley Bros.,1972.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1400,Tie A Yellow Ribbon Round The Ole Oak Tree,Tony Orlando and Dawn,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1401,Bad Bad Leroy Brown,Jim Croce,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1402,Killing Me Softly With His Song,Roberta Flack,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1403,Let's Get It On,Marvin Gaye,1973.0,0.2,False,True,False,False,False,"""Come on, oh come on, ooh"" e ""Let's get it on, sugar Let's get it on, woo"" demonstram um leve controle e possesão. Porém, não há agressividade ou ameaças nesses trechos."
1404,My Love,Paul McCartney and Wings,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1405,Why Me,Kris Kristofferson,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1406,Crocodile Rock,Elton John,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1407,Will It Go Round In Circles,Billy Preston,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1408,You're So Vain,Carly Simon,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1409,Touch Me In The Morning,Diana Ross,1973.0,0.2,False,True,False,False,False,"""You'll touch me in the morning Then just walk away"" - demonstra um leve controle, mas sem agressividade."
1410,The Night The Lights Went Out In Georgia,Vicki Lawrence,1973.0,0.8,True,False,False,False,True,"""Andy Wolloe said hello And he said, 'Hi, what's doing, Wo?' Said, 'Sit down, I got some bad news, it's gonna hurt.' He said, 'I'm your best friend and you know that's right But your young bride ain't home tonight Since you been gone, she's been seeing that Amos boy, Seth.'"" (ameaça); ""Then he went off to Andy's house Slippin' through the backwoods, quiet as a mouse Came upon some tracks too small for Andy to make He looked through the screen at the back porch door And he saw Andy lying on the floor In a puddle of blood and he started to shake"" (violência traicao)."
1411,Playground In My Mind,Clint Holmes,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1412,Brother Louie,Stories,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1413,Delta Dawn,Helen Reddy,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1414,Me And Mrs. Jones,Billy Paul,1973.0,0.2,False,True,False,False,False,"""Meet every day at the same cafe"" e ""tomorrow we'll meet the same place, the same time"" mostram um leve controle e possesão. Porém, não há agressividade ou ameaças nesses trechos."
1415,Frankenstein,Edgar Winter Group,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado (A letra não descreve um relacionamento amoroso ou qualquer tipo de interação humana.)
1416,Drift Away,Dobie Gray,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1417,Little Willy,Sweet,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1418,You Are The Sunshine Of My Life,Stevie Wonder,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1419,Half Breed,Cher,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1420,That Lady,Isley Bros.,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1421,Pillow Talk,Sylvia,1973.0,0.2,False,True,False,False,False,"""Let me stay"" e ""I'll ask to borrow their man some cold and lonely night"" demonstram um leve controle, mas sem agressividade."
1422,We're An American Band,Grand Funk Railroad,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1423,"Right Place, Wrong Time",Dr. John,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1424,Wildflower,Skylark,1973.0,0.2,False,True,False,False,False,"""Se eu pudesse possuir apenas uma coisa, escolheria ela daquela flor selvagem"" — demonstra um leve controle e desejo de posse."
1425,Superstition,Stevie Wonder,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1426,Loves Me Like A Rock,Paul Simon,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1427,The Morning After,Maureen McGovern,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1428,Rocky Mountain High,John Denver,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1429,Stuck In The Middle With You,Stealers Wheel,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1430,Shambala,Three Dog Night,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1431,Love Train,O'Jays,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1432,I'm Gonna Love You Just A Little More,Barry White,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1433,"Say, Has Anybody Seen My Sweet Gypsy Rose",Tony Orlando and Dawn,1973.0,0.2,False,True,False,False,False,"""Can't somebody tell me what's got into her"" e ""Oh, I got wind my Jo’s been dancing here in New Orleans In this smoke-filled honky-tonk They call the land of dreams"" demonstram um leve controle e desejo de posse."
1434,Keep On Truckin' (Pt. 1),Eddie Kendricks,1973.0,0.2,False,True,False,False,False,"""Baby, its bad -- It's so hard to bear; You're hard to bear"" - demonstra um leve controle e possesividade."
1435,Dancing In The Moonlight,King Harvest,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1436,Danny's Song,Anne Murray,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1437,Monster Mash,"Bobby ""Boris"" Pickett and The Crypt Kickers",1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1438,Natural High,Bloodstone,1973.0,0.2,False,True,False,False,False,"""If you have anything to do, call me and I will do it for you And I don't even know you (I don't know you)"" - demonstra um leve controle e dependência emocional."
1439,Diamond Girl,Seals and Crofts,1973.0,0.2,False,True,False,False,False,"""I could never find another one like you"" e ""Part of me is deep down inside you"" - demonstra um leve controle e posse, mas sem agressividade."
1440,Long Train Running,Doobie Brothers,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1441,Give Me Love (Give Me Peace On Earth),George Harrison,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1442,If You Want Me To Stay,Sly and The Family Stone,1973.0,0.2,False,True,False,False,False,"""You can't take me for granted and smile / Count the days I'm gone Forget reachin' me by phone Because I promise I'll be gone for a while"" — demonstra um leve controle e possibilidade de dependência, mas sem agressividade."
1443,Daddy's Home,Jermaine Jackson,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1444,Neither One Of Us (Wants To Be The First To Say Goodbye),Gladys Knight and The Pips,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1445,I'm Doing Fine Now,New York City,1973.0,0.2,False,True,False,False,False,"""I ran behind you and I begged you to stay"" — demonstra um leve controle, mas sem agressividade."
1446,Could It Be I'm Falling In Love,Spinners,1973.0,0.2,False,False,True,False,False,"""Não posso viver sem você"" — expressa dependência leve, mas pode ser apenas uma hipérbole romântica."
1447,Daniel,Elton John,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1448,Midnight Train To Georgia,Gladys Knight and The Pips,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1449,Smoke On The Water,Deep Purple,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1450,The Cover Of Rolling Stone,Dr. Hook and The Medicine Show,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1451,Behind Closed Doors,Charlie Rich,1973.0,0.2,False,True,False,False,False,"""Ela nunca é longe de mim"" e ""ela sempre está pronta para me querer"" mostram um leve controle, mas sem agressividade."
1452,Your Mama Don't Dance,Loggins and Messina,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1453,Feelin' Stronger Every Day,Chicago,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1454,The Cisco Kid,War,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1455,Live And Let Die,Wings,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1456,"Oh, Babe, What Would You Say?",Hurricane Smith,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1457,I Believe In You,Johnnie Taylor,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1458,Sing,Carpenters,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1459,Ain't No Woman (Like The One I Got),Four Tops,1973.0,0.2,False,True,False,False,False,"""I would kiss the ground she walks on 'Cause it's my word, my word she'll obey"" - demonstra um leve controle e posse."
1460,Dueling Banjos,Eric Weissberg and Steve Mandel,1973.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
1461,Higher Ground,Stevie Wonder,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
1462,Here I Am (Come And Take Me),Al Green,1973.0,0.2,False,True,False,False,False,"""Me begging you every day"" (controle leve); ""Keeping you and loving you means Laying all my troubles down"" (dependência emocional)."
1463,My Maria,B.W. Stevenson,1973.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
